"URL","File Size (KiB)","Content Type","Mime-Type","Host","Is Subdomain","HTTP Status Code","HTTP Error Message","Compression","Cache-Control","Connection","ETag","Expires Date","Vary","URL Contains Double Slash","URL Contains Repetitive Elements","URL Contains Non-ASCII Characters","URL Contains Space Characters","No. Referencing HTML URLs",
"https://www.colby.edu/wp-content/uploads/2022/10/0196259_20221017-300x300.jpg","15.01","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6fb8-3a9e'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0000994_20200701-300x300.jpg","13.43","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6ef9-3475'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0a283f2d30ad2ce56b5f9c727375ccd9_20230510-300x300.jpg","11.56","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'645cdf4b-2d25'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/dbd78b28b9e1bdce476ec35212f2dc41_20230620-300x300.jpg","13.58","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6492ecb5-37e1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/06/IMG_9814-1-600x600.jpeg","101.78","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'648776c4-18d90'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/Miller-Library-sunrise-600x600.jpg","46.4","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64090a90-b53f'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/01/CLAS-poster-session-Seay-and-student-YG8A8787-650x433-1-600x433.jpg","56.3","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63c044c4-dbef'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/09/7608af86d13c08c85ceca610c1337128_20230811-300x300.jpg","14.35","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6505c264-3812'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/b30ba99eead401d13040767ca8664446_20231017-300x300.jpg","17.24","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'652ff11a-4358'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/b84d9fc46884e37c5ea3431a5ae06001_20240304-300x300.jpg","17.22","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65e73004-4342'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/20210407_adamhoward_0229-687x1030-1-600x600.jpg","34.7","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'640a4f19-878a'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/Lead-With-600x600.jpg","52.44","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'640a4ece-ccdc'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/5de909dbfd9491dcf2a126462196c914_20230522-300x300.jpg","11.44","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'646cb0c0-2f4d'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/Neurobiology-3-1030x1030-1-600x600.jpg","70.02","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'640a4f04-11186'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/01/Miller-Library-3-600x600.jpg","109.35","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63c700fe-1ab28'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/09/CBY-FM-Exterior-Front-220950-2899-LR-600x600.jpg","61.65","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6509e07f-f0d2'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/02/20221216_schupfarts_0037-HDR.jpg","2130.14","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63e6b80f-2080d8'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/02/Riverwalk-4-860x400.jpg","65.83","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63e6c062-10122'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/02/20221216_schupfarts_0002-HDR-600x600.jpg","73.75","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63e6b8cf-12018'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/02/190722colby1668.jpg","1822.02","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63e6b768-1bcd44'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/02/DSC_1309-860x400.jpg","139","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63e6b7c9-21efa'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/02/DSC_1283.jpg","2651.89","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63e6b72f-2876f1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/01/Miller-Right-Angle-860x400.jpg","94.39","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63b493c8-170b8'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/05/Last-Lecture-2022-van-der-Meer-1090x727-1-860x400.jpg","97.05","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'645131d5-17b19'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/12/R0014801-600x400-2.jpg","81.89","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'639b9691-13fe6'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/09/3d1078d30dd5121ac385d59cc62195fa_20230915-300x300.jpg","21.2","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6505c272-583d'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/06/1dd27b02a8cafc8e3850429a0e9b2b35_20200702-300x300.jpg","17.19","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64a04eb1-4731'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/01/5c5e7f71c82ddcf58cbc02d661910cce_20230329-300x300.jpg","16.45","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6446dd04-4491'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0709725_20200701-300x300.jpg","20","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7288-52ab'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/20221108_millersunrise_15-860x400.jpg","38.28","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'641cbade-958b'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/10/Many-Geographies-of-UR.png","247.82","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6537edd6-3c80a'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/07/a67d0ab7bdaa0dd225509a04e3b13452_20231024-300x300.png","143.9","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65392c9f-2321f'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/06/6321ea387bb578f140abfba590e39e8a_20231215-300x300.jpg","28.57","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'657dbb3a-6f9b'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/d01534b68ec6c8556e5dc8bbc5ba8520_20230808-300x300.jpg","8.91","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64d64029-22d0'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/08/education-600x600.jpg","70.36","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64ef4355-112d6'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/07/e85e4adee11c290a6bc62f7b63eeab76_20230906-300x300.png","135.23","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64f9d902-21041'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2020/02/Corrina_wounded_WBSequinox-293x300.jpg","29.32","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5e4779d0-7288'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0007860_20200701.jpg","23.02","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6f11-59eb'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0081649_20221025-600x600.png","646.15","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6f68-9dc08'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/02/eDavidGreene110415_181BSheehan.jpg","389.49","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'63e4f9e8-5f173'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2020/06/Owunna_InfiniteEssence11-768x512.jpg","124.97","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5ed9b46e-1e829'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0693158_20200701-300x300.gif","76.69","Image","image/gif","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7248-12b91'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/b983a41057f7d236df864afd806b1084_20230503-300x300.jpg","23.07","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6453a419-5a19'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/b2a6595830bed3e273479ea02e3a9226_20230516-300x300.jpg","13.9","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6464c7f9-3900'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0669386_20200701-300x300.jpg","29.04","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f71ee-716b'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0213496_20200701-300x300.jpg","12.99","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6fc3-32bd'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0386045_20200701-300x300.jpg","18.17","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f706e-46f8'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/07/ef9a373939a5743478acca2c9ccded9b_20231024-300x300.jpg","12.26","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65392c8e-2fe0'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/09/IMG-5625-600x600.jpg","57.78","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64fb6353-e1b4'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/38bb796a796dd0729b46030c0af19d46_20231205-300x300.jpg","14.24","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'657088ef-37a1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/10/Practicing-Decolonization-at-the-Museum-2-488x650-1.jpeg","97.96","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6537e78a-17eab'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2020/10/Final-Oct-22-Event-Poster-683x1024.png","923.65","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5f8a170a-e1805'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/da74085bf64fe684de3d582b2987f047_20230421-600x600.jpg","132.19","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6446daf7-2045b'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0072129_20200701.png","84.66","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6f59-14ab1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0259519_20200701.jpg","16.16","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6ffa-4034'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0562631_20200701.jpg","18.68","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7116-48fb'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2021/03/unnamed.png","478.09","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'60522a49-74b8d'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0215090_20201101-600x600.jpg","50.28","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6fc5-c464'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/2fae8393831405315bafb39793a5cb6f_20230331-600x600.jpg","30.18","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'644932ca-75e5'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0108672_20200701.jpg","134.77","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6f91-20e76'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/07/206499017b5f6175bb452cb7d26ebba2_20230605-600x600.jpg","47.34","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64a1a190-b8e7'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0396747_20200702-600x600.jpg","105.07","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7088-19a70'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0714389_20200701.jpg","13.01","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f72ac-32d1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/04/3713ddfdb722f5cd241e1c5030233bfe_20230906-600x600.jpg","37.84","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64f9d8bd-93cf'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0619180_20200731.jpg","133.59","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7190-209d6'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2018/03/winslow-homer.jpg","174.82","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5abe31c9-2aae1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/10/Amanda-Lilleston-deep-field.jpg","588.35","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'651c6954-8fa41'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0741998_20200820-600x600.jpg","49.89","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f72f9-c2e2'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2015/03/Whistler-and-the-World-cover-1024x620.jpg","126.05","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'55194e20-1ec5d'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/5923271d3388fb25494600db506b680b_20240205-800x800.jpg","86.98","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65c24600-153c3'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/1000189_20210701-600x600.jpg","41.28","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7359-a13e'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/23c44d1457973db33d34afdfd7e6a260_20230403-600x600.jpg","50.69","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64493236-c5ff'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0600084_20200701-406x600.jpg","36.98","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7170-9073'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0051129_20200701.jpg","46.65","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6f30-b63d'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/c4a498bfd34cd88d9666de327836c9a7_20240126-800x800.jpg","151.68","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65b5178d-2507b'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/5c52dccf03c05fcbc703db974479895a_20230922-600x600.jpg","49.6","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'650efba1-c1c0'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0605360_20200701.jpg","63","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f718a-f614'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0178460_20200701.jpg","14.5","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6fac-38a1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0680903_20200701.jpg","19.57","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f722c-4c76'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/d5e33186543f10993d0c38628bc460ea_20230413-600x600.jpg","76.95","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'64395a4b-12c96'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/3c55e469d4275807c0d1ffbaa88b1b7b_20231128-800x800.png","460.88","Image","image/png","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65674f53-7084e'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/b3ccdabcd3f1fc61bdbd815bfea64702_20230426-600x600.jpg","27.9","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'644a6a0a-6cfd'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/07/2c9dfe91d63baaaefba256dc5f89a2a3_20240307-800x800.jpg","60.45","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65eb2527-ec22'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0108605_20200701.jpg","13.78","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6f90-35d1'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/1000494_20220904-600x600.jpg","46.49","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f742c-b59b'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0091789_20200701-600x480.jpg","38.85","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f6f7a-a472'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0710071_20200701.jpg","15.18","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7299-3b4f'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0679186_20200701.jpg","226.07","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f720f-37318'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-6-1024x683-1-600x600.jpeg","62.99","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd17-f60a'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-7-1024x683-1-600x600.jpeg","68.66","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd17-10c37'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2012/11/BC09_009561-600x400.jpg","55.72","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5320a711-d9a5'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-2-1024x683-1-600x600.jpeg","66.45","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd1a-10390'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-4-1024x683-1-600x600.jpeg","75.06","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd19-12531'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2012/10/D08_128781-600x400.jpg","66.67","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5320a70f-10469'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-12-1024x683-1-600x600.jpeg","65.64","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd15-1006a'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-9-1024x683-1-600x600.jpeg","82.35","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd16-141ad'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-5-1024x683-1-600x600.jpeg","57.49","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd18-e08d'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2018/05/Printblocking-Classroom-19-1024x684.jpg","125.06","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5b0eed45-1e87f'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2015/08/Bevin-DrawingOne-2.jpg","337","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'55dde3bf-52464'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2012/11/KS10_0463-600x400.jpg","52.32","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'5320a715-cc5c'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-3-1024x683-1-600x600.jpeg","73.78","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd19-12030'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2023/03/StudioLayout-1-1024x683-1-600x600.jpeg","70.89","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6408dd14-114ed'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/c30db807c152ccc52ca3e4cfe2fd782f_20230509-1-600x600.jpg","52.89","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'645b8de3-ce9c'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2017/05/artexh4-1024x683.jpg","83.59","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'59147128-1468a'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/08/Joseph-Bui-Senior-Art-Exhibition_37-300x200.jpg","8.8","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'62e8313e-2260'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/08/Torsten-Brinkema_Senior-Art-Exhibition_83-300x200.jpg","8.5","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'62e83601-2138'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/08/IMG_9838-2-227x300.jpg","22.3","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'62e94aef-5719'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/08/Bui-Senior-Art-Exhibition_41-1-300x200.jpg","11.25","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'62e8381f-2bf2'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0560976_20200701.jpg","28.03","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7115-6d79'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/0600114_20200701.jpg","149.36","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'638f7172-24772'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/7ff96a6909527fe9cf56fcda03fb77ea_20240122-800x800.jpg","132.64","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'65afd1e3-2061c'","604800","Accept-Encoding","No","No","No","No","1",
"https://www.colby.edu/wp-content/uploads/2022/10/ee122a9d3955590c302ad3ef117ff8ea_20230328-600x600.jpg","41.46","Image","image/jpeg","www.colby.edu","No","200","None","None","public, max-age=604800","--","'6446daaa-a1f7'","604800","Accept-Encoding","No","No","No","No","1",
